/* DATA DESCRIPTION:
Citation:	Prahl, Boris F; Boettle, Markus; Costa, Luis; Rybski, Diego; Kropp, Jürgen P (2017): Protection cost curves (low estimate) for European coastal city clusters at protection heights between 0.0 and 12.0 m based on the EVRS2000 vertical datum [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.875260, 
	In supplement to: Prahl, Boris F; Boettle, Markus; Costa, Luis; Kropp, Jürgen P; Rybski, Diego (2018): Damage and protection cost curves for coastal floods within the 600 largest European cities. Scientific Data, 5(1), 180034, https://doi.org/10.1038/sdata.2018.34
Coverage:	MEDIAN LATITUDE: 49.309668 * MEDIAN LONGITUDE: 8.146498 * SOUTH-BOUND LATITUDE: 34.696196 * WEST-BOUND LONGITUDE: -22.600370 * NORTH-BOUND LATITUDE: 69.665872 * EAST-BOUND LONGITUDE: 39.743289
Parameter(s):	Identification (ID) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: Cluster ID
	Name (Name) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: of City
	Country (Country) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en)
	LATITUDE (Latitude) * GEOCODE * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en)
	LONGITUDE (Longitude) * GEOCODE * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 0.0 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 0.5 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 1.0 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 1.5 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 2.0 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 2.5 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 3.0 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 3.5 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 4.0 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 4.5 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 5.0 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 5.5 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 6.0 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 6.5 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 7.0 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 7.5 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 8.0 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 8.5 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 9.0 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 9.5 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 10.0 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 10.5 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 11.0 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 11.5 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 12.0 m protection height (low estimate)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	17024 data points
*/
ID (Cluster ID)	Name (of City)	Country	Latitude	Longitude	Protection cost [million EUR] (0.0 m protection height (low ...)	Protection cost [million EUR] (0.5 m protection height (low ...)	Protection cost [million EUR] (1.0 m protection height (low ...)	Protection cost [million EUR] (1.5 m protection height (low ...)	Protection cost [million EUR] (2.0 m protection height (low ...)	Protection cost [million EUR] (2.5 m protection height (low ...)	Protection cost [million EUR] (3.0 m protection height (low ...)	Protection cost [million EUR] (3.5 m protection height (low ...)	Protection cost [million EUR] (4.0 m protection height (low ...)	Protection cost [million EUR] (4.5 m protection height (low ...)	Protection cost [million EUR] (5.0 m protection height (low ...)	Protection cost [million EUR] (5.5 m protection height (low ...)	Protection cost [million EUR] (6.0 m protection height (low ...)	Protection cost [million EUR] (6.5 m protection height (low ...)	Protection cost [million EUR] (7.0 m protection height (low ...)	Protection cost [million EUR] (7.5 m protection height (low ...)	Protection cost [million EUR] (8.0 m protection height (low ...)	Protection cost [million EUR] (8.5 m protection height (low ...)	Protection cost [million EUR] (9.0 m protection height (low ...)	Protection cost [million EUR] (9.5 m protection height (low ...)	Protection cost [million EUR] (10.0 m protection height (low...)	Protection cost [million EUR] (10.5 m protection height (low...)	Protection cost [million EUR] (11.0 m protection height (low...)	Protection cost [million EUR] (11.5 m protection height (low...)	Protection cost [million EUR] (12.0 m protection height (low...)
033	Rouen	France	49.39643	1.07282	0.000	0.000	0.000	166.365	431.503	723.597	1057.214	1438.877	1872.148	2325.960	2819.022	3362.460	3993.363	4760.579	5515.554	6346.102	7217.251	8156.634	9145.873	10184.834	11264.456	12378.732	13531.338	14712.465	15935.146
034	Tallinn	Estonia	59.43687	24.77224	0.000	40.423	104.914	185.393	280.223	390.535	517.480	660.111	822.788	1003.985	1206.099	1428.754	1669.078	1927.771	2206.299	2506.545	2831.123	3174.372	3536.896	3999.569	4425.390	4867.287	5325.666	5797.708	6282.579
035	Palermo	Italy	38.13486	13.29726	0.000	86.411	249.705	464.927	726.348	1029.972	1372.160	1747.236	2152.790	2585.998	3042.697	3522.868	4026.355	4548.691	5088.855	5644.827	6212.507	6792.558	7383.610	7987.378	8602.597	9228.626	9862.670	10504.756	11153.228
036	Middlesbrough	United Kingdom	54.57013	-1.23112	0.000	36.708	147.494	344.235	565.932	842.398	1128.976	1459.050	1835.304	2240.998	2733.502	3266.593	3846.494	4511.359	5178.730	5878.227	6609.944	7370.390	8155.417	8968.411	9808.181	10679.102	11572.263	12483.607	13418.076
037	Catania	Italy	37.54746	15.06859	0.000	23.680	61.727	110.819	169.078	235.422	309.445	390.666	477.626	570.360	673.541	779.451	898.042	1050.026	1214.345	1399.657	1621.200	1863.059	2147.741	2443.478	2759.050	3086.890	3424.456	3769.647	4121.653
038	Thessaloniki	Greece	40.62080	22.94111	134.450	241.933	384.606	569.339	768.465	990.197	1227.857	1484.319	1755.974	2051.825	2367.453	2699.650	3051.677	3439.382	3835.287	4242.013	4660.876	5092.292	5536.930	6005.169	6472.331	6947.323	7427.666	7913.825	8403.939
039	Turku	Finland	60.45878	22.25874	0.356	137.316	356.503	623.542	915.312	1225.660	1554.881	1904.330	2272.788	2659.503	3061.558	3479.616	3914.559	4366.975	4838.406	5337.374	6003.082	6586.958	7360.406	8134.705	9075.201	10118.061	11203.281	12322.079	13470.238
040	Edinburgh	United Kingdom	55.94006	-3.20578	0.000	63.507	172.627	312.755	479.405	673.869	893.530	1138.172	1406.798	1696.967	2007.151	2337.376	2686.966	3049.753	3423.341	3806.822	4198.694	4598.555	5003.461	5413.853	5831.118	6257.732	6693.591	7145.409	7605.669
041	Portsmouth	United Kingdom	50.84081	-1.12210	74.758	311.421	709.442	1209.635	1814.850	2513.885	3299.692	4136.636	5043.804	5984.250	6968.553	7975.497	9011.238	10074.921	11159.814	12264.126	13381.820	14517.177	15670.511	16852.785	18064.507	19314.713	20587.370	21879.980	23185.168
042	Toulon	France	43.12520	5.91304	0.480	142.592	368.884	649.589	978.502	1348.284	1754.779	2191.024	2654.037	3140.065	3644.626	4164.776	4701.321	5250.608	5812.312	6387.985	6975.880	7576.480	8188.584	8811.783	9445.294	10089.744	10742.842	11403.872	12073.514
043	Marbella	Spain	36.50345	-4.88135	0.715	88.009	236.679	424.622	653.264	918.670	1220.889	1558.770	1928.051	2332.566	2769.252	3231.651	3916.905	4466.057	5035.046	5628.506	6243.891	6883.901	7542.449	8223.473	8933.961	9665.360	10419.547	11192.346	11983.258
044	Bournemouth, Poole	United Kingdom	50.73957	-1.87731	45.735	205.094	426.351	690.908	1016.202	1363.746	1743.125	2156.913	2596.667	3075.732	3576.569	4099.828	4638.674	5190.907	5756.732	6360.196	6969.482	7594.974	8232.522	8882.670	9549.274	10236.244	10938.986	11683.963	12437.048
045	Wallasey, Birkenhead, Bebington	United Kingdom	53.34573	-3.00422	0.000	39.646	92.583	156.005	228.143	306.026	389.323	478.821	584.764	709.064	841.150	1010.316	1229.241	1473.398	1757.236	2074.880	2413.814	2777.672	3164.059	3571.346	3996.705	4439.430	4893.165	5358.900	5834.292
046	Massa	Italy	44.00413	10.12555	0.009	70.927	732.440	1159.254	1682.808	2334.440	3121.523	4040.300	5093.907	6147.532	7251.475	8429.176	9639.162	10894.449	12190.349	13516.655	14873.575	16251.467	17646.946	19061.789	20495.620	21942.606	23404.282	24879.452	26371.316
047	Oulu	Finland	65.03030	25.48164	0.000	118.506	338.966	706.463	1174.978	1696.022	2271.028	2895.618	3570.351	4295.949	5071.810	5904.291	6802.868	7781.836	8849.766	9989.576	11204.729	12495.405	13872.017	15346.228	16922.758	18723.858	20697.842	22760.589	24907.762
048	Sevilla	Spain	37.35951	-5.95130	0.000	0.000	0.000	0.000	0.000	0.000	1.004	6.264	16.043	32.464	341.056	436.853	543.302	675.136	828.936	1016.040	1244.993	1506.341	1840.712	2202.964	2572.769	2980.867	3409.718	3858.810	4412.806
049	Swansea	United Kingdom	51.63438	-3.89396	0.000	49.796	137.178	257.473	400.882	565.202	750.068	955.298	1180.304	1427.247	1695.951	1990.611	2305.283	2636.533	2987.022	3358.563	4024.159	4506.512	5018.529	5551.102	6107.734	6682.099	7268.149	7866.759	8472.972
050	Bilbao	Spain	43.29192	-2.96282	1.100	144.632	335.813	555.480	799.490	1062.683	1342.916	1638.138	1947.882	2269.879	2607.299	2954.168	3316.148	3804.190	4209.891	4626.353	5055.425	5508.356	5960.314	6421.193	6891.293	7371.064	7861.396	8362.989	8872.881
051	Almada	Portugal	38.61073	-9.12655	0.869	22.538	58.265	105.873	163.292	230.181	306.513	396.319	501.171	623.714	759.704	913.929	1119.513	1311.310	1518.446	1744.420	1981.458	2232.470	2495.733	2771.847	3054.989	3346.384	3644.250	3948.130	4257.606
052	Montpellier	France	43.62076	3.87672	56.432	96.222	154.728	233.297	335.838	459.049	606.192	771.513	1062.830	1309.035	1568.297	1842.455	2143.716	2452.772	2786.338	3148.184	3523.985	3935.117	4352.817	4791.497	5237.879	5695.054	6163.812	6638.967	7129.807
053	Szczecin	Poland	53.42698	14.55444	1229.918	1472.054	1731.570	2007.513	2292.569	2583.380	2879.409	3177.786	3478.272	3781.159	4085.844	4392.804	4702.718	5015.663	5331.795	5651.646	5975.464	6303.679	6635.731	6971.156	7309.668	7656.912	8005.496	8357.084	8711.969
054	Padua	Italy	45.41155	11.92415	44.427	132.722	236.555	385.548	583.528	839.400	1145.200	1637.313	2137.165	2715.376	3381.828	4159.018	5024.735	6018.081	7096.459	8309.201	9625.616	11071.848	12708.239	14456.536	16466.957	18594.806	20801.659	23184.816	25653.897
055	Antalya	Turkey	36.90815	30.70652	2.212	17.351	43.692	79.162	145.344	234.690	331.846	450.377	586.960	740.429	907.609	1086.705	1276.102	1472.163	1673.215	1878.861	2088.613	2302.900	2519.775	2739.407	2961.098	3184.752	3410.594	3638.757	3869.078
056	Utrecht	Netherlands	52.07618	5.07795	1713.821	2463.250	3377.262	4460.985	5631.155	6940.014	8362.834	9853.413	11436.579	13073.650	14754.771	16467.606	18202.724	19957.852	21724.383	23497.779	25275.519	27055.462	28837.235	30621.028	32406.135	34191.852	35977.593	37763.248	39549.149
057	Malmö	Sweden	55.60327	13.02457	53.641	450.253	887.311	1381.321	1911.546	2476.511	3094.494	3999.407	4705.765	5452.915	6228.776	7030.646	7857.354	8713.289	9594.088	10503.287	11433.531	12383.966	13357.055	14351.794	15365.912	16406.754	17504.954	18607.766	19734.299
058	Izmit	Turkey	40.75700	29.91478	0.243	68.180	173.540	301.642	449.259	615.361	799.155	999.048	1217.877	1450.311	1735.824	2011.864	2306.238	2608.653	2918.975	3245.695	3582.700	3939.978	4305.397	4676.569	5061.457	5457.199	5863.345	6278.988	6705.724
059	Brighton, Worthing	United Kingdom	50.83246	-0.29672	28.091	178.686	416.778	720.377	1079.116	1491.094	1969.006	2498.165	3059.327	3718.247	4381.265	5082.923	5805.424	6569.471	7355.807	8167.605	8991.354	9823.202	10664.252	11512.318	12369.174	13237.439	14115.425	15002.404	15899.658
060	Newport	United Kingdom	51.61211	-3.00359	0.000	8.130	27.682	59.218	106.524	166.291	240.354	339.309	449.620	566.585	697.119	842.034	1054.174	1306.582	1613.230	1968.848	2343.975	2847.091	3309.316	3791.612	4286.710	4805.264	5327.791	5862.774	6405.663
061	Biarritz	France	43.47059	-1.53107	2.322	70.680	183.059	322.846	488.561	678.092	893.235	1139.961	1411.995	1716.861	2042.004	2410.041	2820.801	3233.009	3661.691	4123.694	4653.347	5250.492	5805.739	6427.519	7041.165	7665.405	8308.408	8969.229	9650.142
062	Kiel	Germany	54.32796	10.14270	31.950	141.590	302.431	499.956	724.561	975.792	1251.247	1541.168	1842.954	2153.073	2470.565	2796.561	3128.767	3465.709	3816.626	4166.754	4532.733	4900.983	5277.300	5942.456	6369.122	6802.780	7246.864	7783.944	8281.002
063	Aarhus	Denmark	56.15764	10.17938	0.006	115.424	283.397	485.119	715.919	976.868	1449.180	1811.816	2195.683	2595.720	3010.991	3439.770	3895.712	4354.983	4824.958	5306.929	6555.447	7142.752	7740.920	8357.163	8988.287	9634.326	10297.080	10972.427	11658.431
064	Kingston Upon Hull	United Kingdom	53.75984	-0.35646	0.000	23.512	68.691	129.013	202.923	290.849	1030.473	1417.783	1852.396	2343.809	2888.103	3475.741	4095.915	4742.500	5410.184	6089.721	6778.319	7474.200	8176.089	8884.733	9600.616	10326.806	11059.709	11798.957	12546.954
065	Reykjavík	Iceland	64.11542	-21.86352	0.009	565.083	1232.046	1955.765	2724.867	3538.831	4387.568	5280.495	6201.637	7193.832	8206.166	9391.906	10503.790	11673.999	12857.159	14075.942	15312.692	16575.567	17853.301	19197.235	20530.065	21880.908	23245.883	24634.497	26024.886
066	Caen	France	49.18339	-0.35970	0.006	55.946	118.823	186.430	257.931	337.740	422.055	513.880	614.653	750.450	894.705	1060.172	1239.233	1433.959	1657.873	1890.515	2145.799	2412.767	2692.512	2983.852	3287.086	3600.787	3924.197	4256.566	4598.716
067	Odense	Denmark	55.38842	10.38730	2.609	22.343	116.931	191.597	293.822	425.711	582.330	800.014	1025.796	1275.785	1544.563	1830.421	2130.964	2499.359	2830.709	3170.771	3524.503	3883.708	4249.292	4627.431	5008.291	5394.979	5817.825	6249.354	6696.862
068	Bergen	Norway	60.35424	5.30662	0.000	178.706	484.555	849.685	1257.920	1706.568	2186.863	2697.692	3236.524	3805.459	4401.873	5024.994	5674.381	6350.533	7051.968	7777.774	8525.555	9292.474	10081.939	10895.559	11729.892	12637.935	13525.459	14434.299	15367.226
069	Vigo	Spain	42.19503	-8.71205	0.006	40.740	110.776	205.013	319.022	455.257	614.486	794.660	997.586	1222.329	1476.053	1744.516	2031.383	2336.368	2658.469	2994.797	3346.144	3711.082	4091.780	4483.903	4884.431	5294.591	5714.237	6144.395	6582.462
070	Constanta	Romania	44.18134	28.62684	8.185	113.565	415.678	629.278	888.584	1181.922	1505.345	1857.056	2233.749	2633.530	3045.841	3467.488	3899.401	4339.536	4785.141	5235.374	5690.144	6148.571	6610.168	7075.620	7545.041	8017.457	8494.660	8974.580	9456.770
071	Southampton	United Kingdom	50.93543	-1.38560	0.667	69.531	175.090	311.042	476.255	667.717	882.369	1117.940	1368.040	1636.892	1916.518	2212.068	2521.931	2844.331	3179.161	3525.356	3878.381	4242.013	4615.927	4996.511	5388.698	5791.058	6216.935	6646.975	7088.219
072	Le Havre	France	49.50341	0.16438	10.428	74.572	166.893	282.419	417.780	925.961	1292.391	1663.486	2092.108	2564.411	3083.176	3633.457	4241.370	4862.108	5501.563	6155.694	6821.170	7495.284	8178.734	8868.253	9560.907	10255.814	10954.250	11654.923	12356.992
073	Alicante	Spain	38.38669	-0.48977	2.699	69.299	159.789	263.200	378.469	505.475	643.884	793.638	954.870	1129.366	1315.864	1514.027	1720.777	1938.021	2164.603	2399.032	2640.978	2890.038	3144.309	3402.861	3674.294	3947.395	4225.603	4509.815	4802.617
074	Saint-Nazaire	France	47.28932	-2.27564	0.000	62.217	170.555	319.634	511.717	1710.258	2433.817	3298.637	4257.902	5314.038	6481.571	7696.315	8964.849	10292.050	11660.026	13070.196	14563.091	16066.113	17607.825	19183.151	20784.550	22407.617	24047.206	25700.065	27365.587
075	Southend-on-Sea	United Kingdom	51.55542	0.65442	0.000	41.820	122.067	287.715	477.099	739.427	1063.947	1427.568	1830.090	2269.014	2730.658	3219.369	3727.128	4262.104	4817.849	5402.918	6001.016	6618.781	7255.047	7917.329	8588.369	9292.663	10005.276	10730.823	11474.472
076	Mersin	Turkey	36.80311	34.61015	0.037	38.399	97.256	170.897	255.815	354.854	467.315	593.779	735.330	896.679	1071.623	1265.424	1475.851	1705.260	1944.824	2194.969	2455.267	2723.557	3007.762	3303.629	3611.259	3929.832	4301.038	4651.981	5014.538
077	Bari (east)	Italy	41.10084	16.83747	3.497	115.399	283.107	486.659	714.208	958.434	1213.584	1478.379	1754.297	2041.819	2341.620	2649.258	2964.691	3285.780	3612.336	3942.393	4277.159	4615.708	4958.761	5306.898	5659.487	6015.800	6375.903	6740.232	7108.609
078	Troon, Prestwick	United Kingdom	55.55382	-4.65824	0.000	106.147	280.123	497.763	754.824	1048.798	1380.511	1753.413	2162.913	2601.322	3063.475	3577.202	4114.017	4682.140	5289.722	5901.055	6526.931	7165.052	7811.721	8471.916	9223.842	9929.654	10651.633	11415.268	12188.983
079	Rimini	Italy	44.08377	12.54755	356.987	591.547	897.280	1455.967	2140.726	2913.336	3777.020	4736.795	5845.713	6982.766	8182.177	9426.413	10711.934	12031.755	13378.371	14751.500	16145.964	17565.817	19029.875	20526.045	22032.691	23560.147	25144.445	26732.562	28343.259
080	Cagliari	Italy	39.24117	9.15197	165.361	300.588	489.589	715.986	979.361	1275.756	1606.091	1997.590	2407.902	2848.441	3319.270	3808.479	4314.399	4835.175	5369.470	5916.383	6477.414	7049.480	7632.724	8229.395	8876.365	9501.628	10137.937	10783.950	11442.091
081	Stavanger	Norway	58.91545	5.70865	0.000	68.732	199.025	380.658	617.783	914.600	1263.650	1665.658	2113.991	2605.372	3139.309	3720.534	4343.536	5006.177	5705.596	6441.905	7212.940	8023.935	8861.629	9735.205	10636.846	11565.938	12517.240	13489.352	14491.291
082	Oldenburg	Germany	53.14574	8.20388	35.451	49.137	67.823	95.702	131.347	234.817	340.107	470.202	617.313	1075.768	1402.172	1780.657	2225.578	2705.626	3238.232	3840.673	4492.015	5189.640	5973.494	6762.977	7584.835	8432.681	9321.658	10229.736	11159.400
083	Blackpool	United Kingdom	53.82089	-3.01816	0.002	40.030	108.233	185.947	275.764	376.510	487.907	611.946	750.103	901.896	1067.874	1249.309	1693.062	2122.644	2621.138	3189.397	3841.258	4547.897	5321.113	6147.362	7008.026	7898.661	8814.922	9757.330	10715.528
084	Benidorm, Calp	Spain	38.61541	-0.02838	0.132	29.730	80.871	145.066	221.333	307.490	403.117	507.631	619.916	741.028	869.384	1007.632	1153.470	1307.536	1470.771	1643.996	1827.441	2020.583	2223.808	2434.912	2653.725	2879.485	3111.489	3352.888	3600.007
085	Palma de Mallorca	Spain	39.57002	2.66453	0.748	67.852	181.438	334.788	711.611	1010.497	1342.043	1709.381	2107.381	2524.814	2964.522	3421.100	3893.679	4384.515	4931.573	5462.537	6007.672	6568.124	7144.352	7731.880	8329.486	8934.691	9547.393	10166.829	10794.732
086	Plymouth	United Kingdom	50.39326	-4.12297	1.744	72.505	193.541	348.114	527.982	732.015	958.106	1202.290	1464.414	1744.003	2048.503	2359.127	2681.969	3014.494	3355.607	3703.871	4058.307	4418.412	4783.962	5156.995	5536.469	5921.098	6310.932	6704.502	7102.384
087	Limassol	Cyprus	34.69620	33.03303	0.000	29.477	65.654	110.630	164.151	228.094	300.054	380.370	470.544	570.061	678.450	795.199	919.386	1050.474	1187.402	1329.255	1474.835	1623.271	1775.422	1929.754	2085.965	2244.209	2404.102	2565.464	2728.222
088	Aberdeen	United Kingdom	57.15557	-2.13213	0.000	17.108	46.648	85.360	131.150	184.684	245.581	314.576	391.938	477.433	569.216	675.478	791.318	918.778	1057.327	1205.568	1366.314	1541.663	1727.367	1920.543	2120.684	2326.213	2537.707	2753.636	2974.082
089	Mestre	Italy	45.48824	12.22416	796.705	1415.937	2205.804	3125.418	4139.170	5656.188	7029.994	8522.300	10094.723	11797.667	13593.729	15465.748	17438.351	19437.763	21477.427	23547.986	25632.446	27726.684	29826.400	31930.249	34036.320	36143.456	38250.693	40358.126	42465.686
090	Rijeka	Croatia	45.34753	14.39295	0.000	14.236	37.842	67.571	103.937	147.081	196.886	252.701	311.825	374.545	440.171	508.323	579.355	653.140	729.734	808.096	888.369	970.492	1055.050	1141.534	1230.359	1321.115	1413.640	1507.437	1603.295
091	Genoa	Italy	44.42656	8.91915	9.013	137.224	323.438	552.569	820.585	1120.349	1453.476	1813.043	2190.960	2583.140	2989.051	3405.091	3829.695	4261.950	4700.792	5144.389	5592.269	6044.901	6502.243	6963.126	7428.021	7896.200	8365.961	8837.775	9312.160
092	Lübeck	Germany	53.86930	10.68229	47.073	77.421	110.878	148.241	189.182	235.039	285.051	346.691	493.309	594.497	709.185	854.569	1008.540	1211.204	1421.247	1692.826	1964.492	2289.603	2615.460	3008.097	3390.337	4118.677	4604.688	5113.852	5653.987
093	Dunkirk	France	51.02427	2.33588	0.000	371.550	590.131	902.400	1269.345	1703.231	2210.950	2785.474	3410.425	4084.619	4793.263	5532.667	6296.515	7079.797	7887.136	8700.252	9528.176	10368.188	11220.650	12083.684	12955.002	13832.159	14713.208	15595.760	16479.346
094	Peterborough	United Kingdom	52.57132	-0.26431	0.000	0.000	0.000	1.382	3.533	10.341	18.940	32.598	54.952	91.441	142.200	215.263	306.951	417.424	548.221	691.705	849.578	1020.459	1334.301	1576.501	2024.877	2348.231	2712.411	3094.081	3494.922
095	Fredrikstad	Norway	59.24696	11.02231	0.000	110.144	255.125	427.127	627.043	852.353	1101.091	1376.394	1679.587	2008.495	2364.637	2757.103	3248.293	3800.608	4318.167	4866.519	5449.552	6058.640	6692.092	7351.116	8035.253	8738.755	9467.632	10219.871	10991.742
096	Trondheim	Norway	63.40214	10.40722	0.000	68.712	187.452	347.173	540.097	745.188	959.676	1184.171	1415.649	1653.134	1895.584	2143.503	2397.108	2656.628	2923.388	3195.096	3470.935	3753.264	4037.545	4324.485	4614.921	4907.431	5201.812	5498.704	5796.758
097	Ostend	Belgium	51.19440	2.91339	23.230	300.776	630.829	1163.426	1871.276	2793.837	3856.947	5057.759	6354.007	7749.075	9220.159	10776.551	12389.698	14070.838	15793.605	17562.515	19382.172	21279.726	23205.607	25164.800	27155.771	29174.913	31215.620	33269.899	35331.805
098	Bruges	Belgium	51.19407	3.21668	4.536	33.737	108.306	333.293	624.811	960.367	1337.421	1763.184	2225.148	2717.616	3233.313	3771.705	5506.363	6422.425	7336.288	8287.977	9267.924	10270.899	11296.318	12339.788	13402.830	14488.156	15589.102	16711.834	17850.577
